molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC5O,fp
CHEMBL327127,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(CO)c3)nc21,active,427.29100000000017,4.538200000000003,2.0,6.0,7.045757490560675,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc85bc30>
CHEMBL293261,O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCc2ccccc2)[nH]c2ccccc12)NCc1ccccc1,active,618.8280000000002,7.946600000000007,4.0,4.0,6.070581074285707,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc859310>
CHEMBL285063,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,active,369.22200000000004,4.260400000000002,2.0,4.0,9.154901959985743,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b0040>
CHEMBL136404,C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,active,384.2370000000001,4.045500000000002,2.0,5.0,9.301029995663981,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b00b0>
CHEMBL291979,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(C#N)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(C#N)ccc21,inactive,612.7400000000001,7.717360000000005,2.0,8.0,4.266802734893431,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b0120>
CHEMBL62843,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cccc(O)c3n2C)c(C(=O)Nc2ccccc2)c2cccc(O)c21,inactive,594.7180000000003,7.3852000000000055,4.0,8.0,4.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b0190>
CHEMBL334697,C=CC(=O)N(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,active,384.2370000000001,3.679700000000002,1.0,5.0,9.769551078621726,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b0200>
CHEMBL434827,CCN(CC)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,active,526.4390000000001,3.8737000000000013,3.0,7.0,9.136677139879543,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b0270>
CHEMBL137082,C=CC(=O)N(CCCN1CCOCC1)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,active,497.39700000000005,3.7722000000000024,1.0,7.0,8.568636235841012,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b02e0>
CHEMBL324926,COc1cc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc(OC)c1,active,457.3170000000002,5.063100000000004,1.0,7.0,6.481486060122113,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b0350>
CHEMBL62176,CN1C(=S)C(C(=O)Nc2ccccc2)c2ccccc21,active,282.36800000000005,3.1861000000000015,1.0,2.0,6.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b03c0>
CHEMBL138363,C=C(C)C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,active,384.2370000000001,4.045500000000002,2.0,5.0,8.795880017344075,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b0430>
CHEMBL93464,C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,active,383.2490000000001,4.650500000000003,2.0,4.0,9.259637310505756,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b04a0>
CHEMBL31965,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,active,485.9470000000004,4.391500000000003,2.0,7.0,7.130768280269024,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b0510>
CHEMBL344486,CCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,active,441.2850000000001,4.193700000000002,2.0,6.0,8.568636235841012,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b0580>
CHEMBL138940,O=C(/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)NCCCN1CCOCC1,active,513.9610000000004,2.894100000000001,3.0,8.0,9.214670164989233,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b05f0>
CHEMBL321193,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(O)c3)nc21,active,413.2640000000001,4.751500000000003,2.0,6.0,6.823908740944319,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b0660>
CHEMBL419022,CCOC(=O)CCCc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,active,511.4090000000003,5.931700000000005,1.0,7.0,6.154901959985743,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b06d0>
CHEMBL344177,O=C(/C=C/Cl)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,active,404.6550000000001,4.2219000000000015,2.0,5.0,9.161150909262744,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b0740>
CHEMBL136178,CC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,active,411.25900000000007,4.2196000000000025,2.0,5.0,8.920818753952375,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b07b0>
CHEMBL136511,C=CS(=O)(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,active,405.2770000000001,4.0211000000000015,2.0,5.0,8.853871964321762,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b0820>
CHEMBL44,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,active,270.24,2.576800000000001,3.0,5.0,6.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b0890>
CHEMBL136102,CN(C)CCCNC(=O)/C=C/C(=O)N(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,active,512.412,3.117800000000001,2.0,7.0,8.838631997765026,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b0900>
CHEMBL336264,C=CS(=O)(=O)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,active,391.25000000000006,3.448100000000002,1.0,6.0,9.366531544420413,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b0970>
CHEMBL104153,COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,active,427.2910000000001,5.054500000000003,1.0,6.0,6.657577319177793,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b09e0>
CHEMBL95774,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCCCN1CCOCC1,active,509.96900000000045,4.868180000000005,2.0,7.0,7.096910013008056,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b0a50>
CHEMBL268868,O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc21,active,329.35900000000004,4.057400000000001,3.0,4.0,6.522878745280337,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b0ac0>
CHEMBL335440,O=S(=O)(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,active,409.2650000000001,2.2969,2.0,7.0,7.029188389127482,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b0b30>
CHEMBL50647,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CC(=O)O)cc3)nc21,active,455.3010000000002,4.673000000000004,2.0,6.0,6.657577319177793,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b0ba0>
CHEMBL320705,COc1ccccc1Nc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,active,427.2910000000001,5.054500000000003,1.0,6.0,7.180456064458132,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b0c10>
CHEMBL113863,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCCCCC(=O)O)nc21,active,435.3110000000003,4.359200000000002,2.0,6.0,6.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b0c80>
CHEMBL92086,C=C(C)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,active,383.249,4.650500000000003,2.0,4.0,8.920818753952375,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b0cf0>
CHEMBL109631,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(C(=O)O)c3)nc21,active,441.27400000000017,4.744100000000002,2.0,6.0,6.721246399047171,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b0d60>
CHEMBL293913,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccc(O)cc3n2C)c(C(=O)Nc2ccccc2)c2ccc(O)cc21,inactive,594.7180000000003,7.3852000000000055,4.0,8.0,4.356547323513812,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b0dd0>
CHEMBL334801,CN(C)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,active,498.3850000000001,3.0935000000000006,3.0,7.0,8.958607314841775,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b0e40>
CHEMBL325589,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccnc3)nc21,active,398.2530000000001,4.440900000000003,1.0,6.0,6.292429823902063,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b0eb0>
CHEMBL59812,CC(=O)Oc1cccc2c1c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3c(OC(C)=O)cccc3n1C)n2C,inactive,678.792,7.824600000000006,2.0,10.0,4.698970004336019,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b0f20>
CHEMBL434828,O=C(/C=C/c1ccccc1)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,active,446.3080000000001,5.182800000000003,2.0,5.0,8.040958607678906,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b0f90>
CHEMBL293250,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(O)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(O)ccc21,inactive,594.7180000000003,7.3852000000000055,4.0,8.0,4.392544976785332,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b1000>
CHEMBL62701,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cccnc3n2C)c(C(=O)Nc2ccccc2)c2cccnc21,inactive,564.6960000000003,6.764000000000005,2.0,8.0,4.651695136951839,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b1070>
CHEMBL51659,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,active,370.21000000000004,3.655400000000002,2.0,5.0,9.040958607678906,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b10e0>
CHEMBL135142,O=C(/C=C/C(F)(F)F)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,active,437.21900000000016,5.192900000000002,2.0,4.0,8.756961951313706,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b1150>
CHEMBL343722,C=C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,active,381.23300000000006,4.415500000000002,2.0,4.0,8.795880017344075,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b11c0>
CHEMBL448154,CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccncc3)nc21,active,412.2800000000001,4.923800000000003,1.0,6.0,6.309803919971486,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b1230>
CHEMBL104244,CN1CCN(CCCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,active,475.42400000000026,3.7418000000000013,1.0,7.0,6.6777807052660805,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b12a0>
CHEMBL140561,CN(C)CCCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,active,498.38100000000014,4.125500000000002,2.0,7.0,8.619788758288394,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b1310>
CHEMBL345077,C=C[S+]([O-])c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,active,375.25100000000003,3.782000000000002,1.0,5.0,8.337242168318426,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b1380>
CHEMBL139044,C=C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,active,396.24800000000005,4.2116000000000025,2.0,5.0,8.958607314841775,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b13f0>
CHEMBL139095,C=CS(=O)(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,active,406.2650000000001,3.416100000000001,2.0,6.0,9.119186407719209,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b1460>
CHEMBL113070,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CCCC(=O)O)cc3)nc21,active,483.3550000000003,5.453200000000004,2.0,6.0,7.096910013008056,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b14d0>
CHEMBL104779,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccncc3)nc21,active,398.2530000000001,4.440900000000003,1.0,6.0,6.040958607678906,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b1540>
CHEMBL134371,O=C(O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,active,413.2310000000001,3.715200000000001,3.0,5.0,9.431798275933005,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b15b0>
CHEMBL301612,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccccc3)nc21,active,397.2650000000001,5.045900000000003,1.0,5.0,6.585026652029182,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b1620>
CHEMBL293251,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(Br)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(Br)ccc21,inactive,720.5120000000002,9.498999999999995,2.0,6.0,4.943095148663527,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b1690>
CHEMBL342828,O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCn1ccnc1,active,521.3790000000002,3.428600000000001,3.0,8.0,9.2518119729938,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b1700>
CHEMBL111339,Cc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,active,411.2920000000002,5.354320000000003,1.0,5.0,6.318758762624412,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b1770>
CHEMBL7939,O=C1NC(=O)c2cc(Nc3ccc(F)cc3)c(Nc3ccc(F)cc3)cc21,active,365.33900000000006,4.335600000000002,3.0,4.0,6.154901959985743,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b17e0>
CHEMBL345109,CN(C)CCCNC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,active,497.3970000000001,3.698500000000001,3.0,6.0,9.356547323513812,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b1850>
CHEMBL607707,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,active,467.9320000000002,5.097580000000004,2.0,6.0,7.080921907623926,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b18c0>
CHEMBL293986,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3c(Cl)cccc3n2C)c(C(=O)Nc2ccccc2)c2c(Cl)cccc21,inactive,631.6100000000001,9.280799999999996,2.0,6.0,4.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b1930>
CHEMBL8223,CCN(CC)c1ccc(Nc2cc3c(cc2Nc2ccc(N(CC)CC)cc2)C(=O)NC3=O)cc1,inactive,471.60500000000025,5.749800000000005,3.0,6.0,4.301029995663981,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b19a0>
CHEMBL14932,Oc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,active,343.386,4.658000000000003,2.0,5.0,7.008773924307505,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b1a10>
CHEMBL38199,Brc1cccc(Nc2ncnc3cc4c(cnn4CCN4CCOCC4)cc23)c1,active,453.34400000000034,3.817800000000002,1.0,7.0,8.431798275933005,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b1a80>
CHEMBL29197,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,active,360.2110000000001,4.153100000000003,1.0,5.0,10.602059991327963,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b1af0>
CHEMBL287007,CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,active,396.2920000000001,4.6788000000000025,2.0,4.0,8.585026652029182,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b1b60>
CHEMBL15346,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,active,520.6550000000002,4.745600000000003,2.0,8.0,7.130768280269024,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b1bd0>
CHEMBL15202,COc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,active,357.41300000000007,4.961000000000003,1.0,5.0,7.167491087293763,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b1c40>
CHEMBL554,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,active,581.0690000000002,6.139100000000005,2.0,8.0,8.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b1cb0>
CHEMBL36819,O=C(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,active,398.2200000000001,3.5702000000000016,2.0,6.0,7.275724130399211,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b1d20>
CHEMBL40130,Brc1cccc(Nc2ncnc3cc4c(ccn4CCN4CCOCC4)cc23)c1,active,452.35600000000034,4.422800000000003,1.0,6.0,8.431798275933005,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b1d90>
CHEMBL35820,CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC,active,388.26500000000016,4.933300000000004,1.0,5.0,11.221848749616356,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b1e00>
CHEMBL14627,O=C(NCCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)C(F)(F)F,active,510.5160000000002,5.789900000000005,2.0,6.0,7.130768280269024,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b1e70>
CHEMBL290096,Brc1cccc(Nc2ncnc3ccccc23)c1,active,300.15900000000005,4.135900000000001,1.0,3.0,7.568636235841013,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b1ee0>
CHEMBL460731,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,active,466.96600000000007,3.959100000000002,2.0,7.0,7.698970004336019,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b1f50>
CHEMBL37543,OCC(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,active,414.26300000000015,2.8388,3.0,7.0,7.920818753952375,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b1fc0>
CHEMBL287289,CN(C)CCCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,active,424.3460000000001,5.042300000000004,1.0,5.0,7.6777807052660805,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b2030>
CHEMBL514436,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,active,573.0900000000001,5.5381000000000045,2.0,8.0,7.568636235841013,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b20a0>
CHEMBL39320,Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,active,354.21100000000007,4.022600000000002,1.0,5.0,9.431798275933005,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b2110>
CHEMBL289162,O=C(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,active,397.2320000000001,4.175200000000002,2.0,5.0,8.292429823902063,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b2180>
CHEMBL14952,CS(=O)(=O)CCNCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,active,506.6280000000002,4.355500000000003,2.0,8.0,6.982966660701219,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b21f0>
CHEMBL37373,CN(C)CCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,active,410.3190000000001,4.652200000000003,1.0,5.0,7.3872161432802645,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b2260>
CHEMBL39715,COC(=O)CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,active,454.32800000000015,4.222000000000002,2.0,6.0,8.468521082957745,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b22d0>
CHEMBL289213,CN(CC(=O)O)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,active,440.3010000000001,4.133600000000002,3.0,5.0,9.142667503568731,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b2340>
CHEMBL273789,CS(=O)(=O)CCN(CCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)C(=O)C(F)(F)F,active,616.6620000000004,5.546900000000005,1.0,8.0,6.580044251510242,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b23b0>
CHEMBL517907,C#Cc1cccc(Nc2ncnc3ccc(OCCCCNCCS(C)(=O)=O)cc23)c1,active,438.5530000000002,3.1479000000000017,2.0,7.0,7.958607314841775,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b2420>
CHEMBL460732,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(S(=O)(=O)c4ccccc4)cc3)c2c1,active,554.6940000000002,3.9994000000000023,2.0,9.0,7.031517051446065,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b2490>
CHEMBL540701,C=CCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,active,383.4510000000001,5.517200000000004,1.0,5.0,7.102372908709558,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b2500>
CHEMBL287832,CN(C)CCn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,active,411.30700000000013,4.047200000000002,1.0,6.0,7.3979400086720375,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b2570>
CHEMBL39337,Brc1cccc(Nc2ncnc3cc4[nH]ncc4cc23)c1,active,340.184,4.012200000000001,2.0,4.0,9.356547323513812,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b25e0>
CHEMBL40734,Brc1cccc(Nc2ncnc3cc4[nH]ccc4cc23)c1,active,339.196,4.617200000000001,2.0,3.0,9.356547323513812,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b2650>
CHEMBL39811,CN(C)CCN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,active,453.38800000000015,4.6106000000000025,2.0,5.0,8.1249387366083,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b26c0>
CHEMBL36727,Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,active,353.22300000000007,4.627600000000002,1.0,4.0,9.096910013008056,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b2730>
CHEMBL39355,Brc1cccc(Nc2ncnc3cc4c(cnn4CCCN4CCOCC4)cc23)c1,active,467.3710000000004,4.207900000000002,1.0,7.0,8.05551732784983,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b27a0>
CHEMBL493428,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1,active,562.6710000000002,4.703700000000003,2.0,9.0,7.619788758288394,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b2810>
CHEMBL289959,c1ccc(Nc2ncnc3ccccc23)cc1,active,221.26300000000003,3.373400000000001,1.0,3.0,6.460923901207224,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b2880>
CHEMBL14874,CN(CCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)CCS(C)(=O)=O,active,520.6550000000003,4.697700000000004,1.0,8.0,6.080921907623926,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b28f0>
CHEMBL416611,OCC(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,active,413.2750000000001,3.4438000000000013,3.0,6.0,8.795880017344075,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b2960>
CHEMBL36967,Brc1cccc(Nc2ncnc3cc4[nH]cc(CN5CCOCC5)c4cc23)c1,active,438.3290000000003,4.4494000000000025,2.0,5.0,8.318758762624412,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b29d0>
CHEMBL36164,OCCN(CCO)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,active,456.3440000000001,3.4038000000000004,4.0,6.0,8.455931955649724,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b2a40>
CHEMBL1242973,COC(=O)[C@@]1(Cc2ccc(O)c(CC=C(C)C)c2)OC(=O)C(O)=C1c1ccc(O)cc1,inactive,424.4490000000002,3.5869000000000018,3.0,7.0,3.2291479883578558,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b2ab0>
CHEMBL280074,Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc21,inactive,298.35,1.3795999999999995,3.0,7.0,3.3565473235138126,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7b2b20>
